City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
464,Mozarlandia,BR,2023-01-18 05:17:23,-14.7447,-50.5706,69.42,93,0,3.98,clear sky
465,Kitgum,UG,2023-01-18 05:17:25,3.2783,32.8867,71.67,35,59,1.48,broken clouds
466,Dunda,TZ,2023-01-18 05:17:25,-8.1167,34.25,66.31,91,94,2.13,overcast clouds
467,Cuamba,MZ,2023-01-18 05:17:26,-14.8031,36.5372,69.48,96,98,1.97,overcast clouds
468,Calama,CL,2023-01-18 05:17:27,-22.4667,-68.9333,50.49,53,0,8.05,clear sky
469,Biscarrosse,FR,2023-01-18 05:17:27,44.3945,-1.1672,37.35,93,0,9.22,clear sky
470,Sechura,PE,2023-01-18 05:18:28,-5.5569,-80.8222,71.15,71,78,9.64,broken clouds
471,Salym,RU,2023-01-18 05:18:29,60.0625,71.4789,7.93,92,66,6.96,broken clouds
472,Goderich,CA,2023-01-18 05:18:30,43.7501,-81.7165,38.91,93,100,13.8,overcast clouds
473,Pisco,PE,2023-01-18 05:18:31,-13.7,-76.2167,69.85,83,0,8.05,clear sky
474,Waterford,US,2023-01-18 05:18:31,42.7023,-83.4027,39.47,89,100,11.5,overcast clouds
475,Porto Novo,BJ,2023-01-18 05:18:32,6.4965,2.6036,76.82,87,59,3.94,broken clouds
476,Soverato,IT,2023-01-18 05:18:32,38.685,16.5499,57.16,71,10,7.85,clear sky
477,Vieques,PR,2023-01-18 05:18:33,18.425,-65.8329,78.82,61,20,9.22,few clouds
478,Kolyshley,RU,2023-01-18 05:18:33,52.7005,44.5367,16.99,92,100,11.92,overcast clouds
479,Escanaba,US,2023-01-18 05:18:33,45.7453,-87.0646,34.11,85,100,1.99,overcast clouds
480,Zharkovskiy,RU,2023-01-18 05:18:34,55.849,32.2697,34.23,98,100,9.4,overcast clouds
481,Xuddur,SO,2023-01-18 05:18:34,4.1213,43.8894,71.76,60,54,20.56,broken clouds
482,Soure,BR,2023-01-18 05:18:35,-0.7167,-48.5233,75.34,88,100,9.37,overcast clouds
483,Trincomalee,LK,2023-01-18 05:18:35,8.5711,81.2335,78.28,70,95,14.29,overcast clouds
484,Truro,GB,2023-01-18 05:18:36,50.2653,-5.0544,42.08,60,40,23.02,scattered clouds
485,Ikungi,TZ,2023-01-18 05:18:37,-5.1333,34.7667,61.9,86,61,6.51,broken clouds
486,Raahe,FI,2023-01-18 05:18:37,64.6833,24.4833,30.29,85,100,17.72,light snow
487,Lamu,KE,2023-01-18 05:18:38,-2.2717,40.902,77.22,75,99,10.27,overcast clouds
488,Hvolsvollur,IS,2023-01-18 05:18:39,63.7533,-20.2243,8.83,83,3,10.07,clear sky
489,Katete,UG,2023-01-18 05:18:39,-0.7818,29.7544,65.79,61,96,1.79,overcast clouds
490,Navirai,BR,2023-01-18 05:18:41,-23.065,-54.1906,70.29,95,100,1.68,overcast clouds
491,Saint-Georges,GD,2023-01-18 05:18:42,12.0564,-61.7485,74.88,88,40,9.22,light rain
492,Misratah,LY,2023-01-18 05:18:43,32.3754,15.0925,57.97,38,2,17.47,clear sky
493,Mopipi,BW,2023-01-18 05:18:44,-21.1833,24.8833,74.01,64,48,13.71,scattered clouds
494,Great Yarmouth,GB,2023-01-18 05:18:44,52.6083,1.7305,29.41,86,17,16.82,few clouds
495,Hambantota,LK,2023-01-18 05:18:45,6.1241,81.1185,82.74,67,83,18.68,broken clouds
496,Hamilton,US,2023-01-18 05:16:38,39.1834,-84.5333,42.6,83,100,13.8,overcast clouds
497,Liepaja,LV,2023-01-18 05:18:46,56.5419,21.0367,33.78,100,20,5.75,few clouds
498,Hofn,IS,2023-01-18 05:18:47,64.2539,-15.2082,24.71,59,0,22.55,clear sky
499,Requena,ES,2023-01-18 05:18:47,39.4883,-1.1004,36.52,71,92,21.09,overcast clouds
500,Saint-Paul,RE,2023-01-18 05:18:47,-21.0096,55.2707,82.51,67,100,3.89,overcast clouds
501,Gobabis,NA,2023-01-18 05:18:48,-22.45,18.9667,69.6,61,65,5.23,broken clouds
502,Alegrete,BR,2023-01-18 05:18:49,-29.7831,-55.7919,74.73,68,0,16.69,clear sky
503,Bergen,NO,2023-01-18 05:18:50,60.392,5.328,34.9,98,0,1.14,clear sky
504,Kinkala,CG,2023-01-18 05:18:50,-4.3614,14.7644,67.32,95,100,1.05,overcast clouds
505,Nemencine,LT,2023-01-18 05:18:51,54.85,25.4833,36.12,90,100,4.68,overcast clouds
506,Mbekenyera,TZ,2023-01-18 05:18:52,-10.0,38.9833,73.47,94,97,0.45,light rain
507,Kudahuvadhoo,MV,2023-01-18 05:18:52,2.6708,72.8944,80.96,76,48,9.35,scattered clouds
508,Inhambane,MZ,2023-01-18 05:18:53,-23.865,35.3833,82.02,73,31,6.89,scattered clouds
509,Tasgaon,IN,2023-01-18 05:16:07,17.0333,74.6,78.22,28,8,6.2,clear sky
510,Gevrai,IN,2023-01-18 05:18:53,19.2667,75.75,75.52,38,5,5.66,clear sky
511,Roald,NO,2023-01-18 05:18:54,62.5833,6.1333,38.34,75,100,5.75,overcast clouds
512,Jyvaskyla,FI,2023-01-18 05:18:54,62.2415,25.7209,32.34,96,100,13.8,light shower snow
513,Aksarka,RU,2023-01-18 05:18:55,66.5606,67.7975,4.14,96,99,4.94,overcast clouds
514,Itarema,BR,2023-01-18 05:18:55,-2.9248,-39.9167,77.45,81,83,10.49,broken clouds
515,San Antonio,US,2023-01-18 05:16:05,29.4241,-98.4936,69.26,86,100,8.05,overcast clouds
516,Marovoay,MG,2023-01-18 05:19:55,-16.1,46.6333,78.85,69,100,7.36,overcast clouds
517,Toamasina,MG,2023-01-18 05:19:56,-18.1667,49.3833,80.6,78,75,8.05,moderate rain
518,Uvat,RU,2023-01-18 05:19:56,59.1433,68.8953,11.61,87,79,8.21,broken clouds
519,Springbok,ZA,2023-01-18 05:19:57,-29.6643,17.8865,75.78,27,40,10.36,scattered clouds
520,Boden,SE,2023-01-18 05:19:57,65.8252,21.6886,30.2,97,100,10.29,light snow
521,Antofagasta,CL,2023-01-18 05:19:57,-23.65,-70.4,67.28,82,25,4.05,scattered clouds
522,Havre-Saint-Pierre,CA,2023-01-18 05:19:58,50.2334,-63.5986,35.96,100,100,6.91,overcast clouds
523,Nea Makri,GR,2023-01-18 05:19:58,38.0833,23.9833,63.81,75,20,24.16,few clouds
524,Adre,TD,2023-01-18 05:19:59,13.4667,22.2,59.9,29,73,9.95,broken clouds
525,Alexandria,EG,2023-01-18 05:17:27,31.2156,29.9553,53.91,77,0,7.31,clear sky
526,Svetlogorsk,BY,2023-01-18 05:20:00,52.6333,29.7333,38.28,95,100,12.39,overcast clouds
527,Kuruman,ZA,2023-01-18 05:20:01,-27.4524,23.4325,72.41,38,42,9.89,scattered clouds
528,Cozumel,MX,2023-01-18 05:20:02,20.5083,-86.9458,73.94,88,40,3.44,scattered clouds
529,Panyutyne,UA,2023-01-18 05:20:03,48.9333,36.2833,36.73,89,97,17.18,overcast clouds
530,Aljezur,PT,2023-01-18 05:20:05,37.3191,-8.8033,53.24,65,97,23.29,overcast clouds
531,Tuzha,RU,2023-01-18 05:20:06,57.6062,47.936,14.04,86,100,10.07,overcast clouds
532,Xapuri,BR,2023-01-18 05:20:07,-10.6517,-68.5044,71.29,98,96,0.67,overcast clouds
533,Abu Kamal,SY,2023-01-18 05:20:08,34.4506,40.9171,49.3,75,3,7.25,clear sky
534,Presidencia Roque Saenz Pena,AR,2023-01-18 05:20:08,-26.7852,-60.4388,78.82,38,49,5.1,scattered clouds
535,Vyazma,RU,2023-01-18 05:20:10,55.2104,34.2951,33.33,98,100,12.03,overcast clouds
536,Yokadouma,CM,2023-01-18 05:20:11,3.5167,15.05,65.57,47,100,1.1,overcast clouds
537,Olinda,BR,2023-01-18 05:17:49,-8.0089,-34.8553,80.33,74,75,6.91,broken clouds
538,Moose Factory,CA,2023-01-18 05:20:13,51.2585,-80.6094,21.2,86,100,13.8,light snow
539,Bull Savanna,JM,2023-01-18 05:20:14,17.8868,-77.5902,69.08,82,0,5.95,clear sky
540,Padang,ID,2023-01-18 05:20:15,-0.9492,100.3543,84.25,60,80,2.33,broken clouds
541,Kolondieba,ML,2023-01-18 05:20:16,11.0882,-6.8926,68.13,18,12,5.57,few clouds
542,Raga,SS,2023-01-18 05:19:47,8.4596,25.678,63.36,29,14,4.65,few clouds
543,Ylojarvi,FI,2023-01-18 05:20:17,61.5563,23.5961,32.63,100,100,10.36,light snow
544,Deer Lake,CA,2023-01-18 05:20:18,49.1667,-57.4316,35.46,100,40,2.3,scattered clouds
545,Marathon,US,2023-01-18 05:20:19,44.9,-89.7668,33.33,90,100,6.91,overcast clouds
546,La Libertad,EC,2023-01-18 05:20:20,-2.2333,-80.9,75.24,74,99,8.16,overcast clouds
547,Visby,SE,2023-01-18 05:20:21,57.6409,18.296,35.82,93,20,11.5,few clouds
548,Savannah Bight,HN,2023-01-18 05:20:21,16.45,-85.85,78.75,75,6,27.47,clear sky
549,Mitsamiouli,KM,2023-01-18 05:20:23,-11.3847,43.2844,80.73,77,98,6.51,moderate rain
550,Vazante,BR,2023-01-18 05:20:23,-17.9869,-46.9078,67.35,82,71,2.48,broken clouds
551,Utrecht,NL,2023-01-18 05:16:48,52.0,5.25,32.99,93,44,3.0,scattered clouds
552,General Pico,AR,2023-01-18 05:20:25,-35.6566,-63.7568,73.13,57,100,11.05,moderate rain
553,Shubarshi,KZ,2023-01-18 05:20:26,48.5872,57.1869,10.71,68,0,8.72,clear sky
554,Mahajanga,MG,2023-01-18 05:20:27,-15.7167,46.3167,82.42,69,20,6.91,few clouds
555,Rock Hill,US,2023-01-18 05:20:28,34.9249,-81.0251,53.55,93,100,4.61,overcast clouds
556,Geraldton,AU,2023-01-18 05:16:45,-28.7667,114.6,97.21,26,0,23.02,clear sky
557,San Rafael Del Sur,NI,2023-01-18 05:20:29,11.8485,-86.4384,74.37,73,7,5.3,clear sky
558,Chernaya Kholunitsa,RU,2023-01-18 05:20:30,58.8511,51.7154,12.72,92,100,8.66,overcast clouds
559,Cururupu,BR,2023-01-18 05:20:31,-1.8283,-44.8683,73.29,93,65,3.38,broken clouds
560,Male,MV,2023-01-18 05:20:32,4.1748,73.5089,85.95,79,40,14.97,scattered clouds
561,Tandur,IN,2023-01-18 05:20:32,17.2333,77.5833,78.55,36,0,6.76,clear sky
562,Meulaboh,ID,2023-01-18 05:20:33,4.1363,96.1285,82.42,58,100,1.52,overcast clouds
563,Igbo Ora,NG,2023-01-18 05:21:34,7.4333,3.2833,71.87,77,8,1.39,clear sky
564,Muli,MV,2023-01-18 05:21:34,2.9167,73.5667,81.28,75,41,9.42,scattered clouds
565,Karapyshi,UA,2023-01-18 05:21:35,49.6424,30.79,45.82,89,100,18.81,overcast clouds
566,Virginia Beach,US,2023-01-18 05:16:43,36.8529,-75.978,52.05,92,75,12.66,broken clouds
567,El Tocuyo,VE,2023-01-18 05:21:36,9.7873,-69.7937,66.51,87,20,3.11,few clouds
568,Zhezkazgan,KZ,2023-01-18 05:21:37,47.8043,67.7144,3.18,72,0,15.66,clear sky
569,Nadvoitsy,RU,2023-01-18 05:21:37,63.8667,34.3167,19.09,95,100,8.81,light snow
570,Keti Bandar,PK,2023-01-18 05:21:38,24.1447,67.4497,67.33,16,0,11.45,clear sky
571,Ginda,IN,2023-01-18 05:21:39,30.6945,78.4932,53.11,12,81,4.03,broken clouds
572,Eirunepe,BR,2023-01-18 05:21:40,-6.6603,-69.8736,71.26,99,90,2.26,overcast clouds
573,Bojnurd,IR,2023-01-18 05:21:41,37.4747,57.329,24.75,86,0,0.0,clear sky
574,Luwingu,ZM,2023-01-18 05:21:42,-10.2621,29.9271,60.91,97,100,3.69,light rain
575,Thompson,CA,2023-01-18 05:21:42,55.7435,-97.8558,14.16,85,100,2.3,light snow
576,Kathu,TH,2023-01-18 05:21:43,7.9178,98.3332,87.62,65,90,8.01,overcast clouds
577,Ilek,RU,2023-01-18 05:21:44,51.5271,53.3831,3.47,84,5,8.68,clear sky
578,Jacqueville,CI,2023-01-18 05:21:44,5.2052,-4.4146,79.68,83,81,4.16,broken clouds
579,Pau Brasil,BR,2023-01-18 05:21:45,-15.4642,-39.6511,71.38,92,61,0.54,broken clouds
580,Itapuranga,BR,2023-01-18 05:21:45,-15.5622,-49.9486,66.92,88,13,1.5,few clouds
581,The Valley,AI,2023-01-18 05:21:46,18.217,-63.0578,76.86,79,11,17.05,few clouds
582,Troy,US,2023-01-18 05:21:46,42.6056,-83.1499,39.88,84,100,14.97,overcast clouds
583,Tiznit,MA,2023-01-18 05:21:47,29.5833,-9.5,50.32,81,60,8.03,broken clouds
584,Impfondo,CG,2023-01-18 05:21:49,1.6381,18.0667,68.36,80,65,2.77,broken clouds
585,Aguimes,ES,2023-01-18 05:21:50,27.9054,-15.4461,57.83,77,40,11.5,scattered clouds
586,Goure,NE,2023-01-18 05:21:51,13.9835,10.2704,56.82,31,0,8.61,clear sky
587,Bhinmal,IN,2023-01-18 05:21:51,25.0,72.25,66.06,18,1,6.33,clear sky
588,Benguela,AO,2023-01-18 05:21:52,-12.5763,13.4055,76.95,76,100,3.47,overcast clouds
589,Takoradi,GH,2023-01-18 05:21:53,4.8845,-1.7554,77.94,86,42,4.25,light rain
590,Daugai,LT,2023-01-18 05:20:26,54.3667,24.3333,33.87,92,98,6.2,overcast clouds
591,Tanout,NE,2023-01-18 05:21:55,14.9709,8.8879,55.45,32,8,11.41,clear sky
592,Maniitsoq,GL,2023-01-18 05:21:55,65.4167,-52.9,-0.13,71,43,9.86,scattered clouds
593,Filadelfia,US,2023-01-18 05:17:47,39.9523,-75.1638,44.01,91,100,16.11,mist
594,Barranca,PE,2023-01-18 05:21:56,-10.75,-77.7667,69.4,78,99,4.18,overcast clouds
595,Vila Franca Do Campo,PT,2023-01-18 05:21:57,37.7167,-25.4333,54.01,77,16,8.34,few clouds
596,Kanniyakumari,IN,2023-01-18 05:21:58,8.0833,77.5667,80.44,63,10,21.54,clear sky
597,Channel-Port Aux Basques,CA,2023-01-18 05:20:27,47.5702,-59.1367,37.56,97,100,11.25,overcast clouds
598,Guantanamo,CU,2023-01-18 05:22:00,20.1444,-75.2092,69.37,84,0,3.83,clear sky
599,Sal Rei,CV,2023-01-18 05:22:02,16.1833,-22.9167,72.63,80,77,20.54,broken clouds
600,Noyabrsk,RU,2023-01-18 05:22:03,63.1994,75.4507,6.58,96,100,8.63,overcast clouds
601,Kemin,KG,2023-01-18 05:22:04,42.7846,75.6892,28.04,68,0,7.58,clear sky
602,Port-Gentil,GA,2023-01-18 05:22:05,-0.7193,8.7815,78.76,94,100,5.75,light rain
603,Badah,PK,2023-01-18 05:22:05,27.3332,68.0135,63.39,12,3,4.16,clear sky
604,San Jose,US,2023-01-18 05:17:44,37.3394,-121.895,47.91,80,0,3.44,clear sky
605,Autazes,BR,2023-01-18 05:22:06,-3.5797,-59.1306,71.11,99,100,1.74,overcast clouds
606,Copiapo,CL,2023-01-18 05:20:19,-27.3667,-70.3333,56.89,61,0,2.08,clear sky
607,Novyye Gorki,RU,2023-01-18 05:22:09,56.7253,41.0601,23.88,88,100,11.39,overcast clouds
608,Dimbokro,CI,2023-01-18 05:22:09,6.6451,-4.7048,69.31,94,36,2.8,scattered clouds
609,Turtas,RU,2023-01-18 05:22:10,58.9417,69.1325,11.3,87,80,8.37,broken clouds
610,Lasa,IT,2023-01-18 05:23:11,46.6166,10.7002,30.02,93,84,2.13,broken clouds
611,Masyaf,SY,2023-01-18 05:23:12,35.0653,36.3406,49.62,89,62,4.29,broken clouds
612,Madimba,TZ,2023-01-18 05:23:13,-10.4,40.3333,78.15,86,100,2.57,light rain
613,Maarianhamina,AX,2023-01-18 05:23:14,60.0973,19.9348,37.26,87,75,18.41,broken clouds
614,Sosua,DO,2023-01-18 05:23:15,19.7667,-70.5167,64.24,75,1,7.63,clear sky
615,Lovozero,RU,2023-01-18 05:23:17,68.005,35.0117,6.42,100,16,5.39,few clouds
616,Saint-Joseph,RE,2023-01-18 05:23:18,-21.3667,55.6167,80.98,79,99,13.91,overcast clouds
617,Balkanabat,TM,2023-01-18 05:23:20,39.5108,54.3671,35.24,43,7,5.01,clear sky
618,Bubaque,GW,2023-01-18 05:23:21,11.2833,-15.8333,77.58,63,86,6.89,overcast clouds
619,Bartica,GY,2023-01-18 05:23:22,6.4,-58.6167,73.72,93,74,1.74,broken clouds
620,Zeerust,ZA,2023-01-18 05:23:23,-25.5369,26.0751,69.71,69,30,9.42,scattered clouds
621,Baghdad,IQ,2023-01-18 05:23:23,33.3406,44.4009,48.11,100,0,10.36,clear sky
622,Hendek,TR,2023-01-18 05:23:24,40.7994,30.7481,52.68,57,95,8.86,overcast clouds
623,Vacaria,BR,2023-01-18 05:23:25,-28.5122,-50.9339,66.67,87,81,5.28,broken clouds
624,Neuquen,AR,2023-01-18 05:23:25,-38.9516,-68.0591,71.2,60,97,10.78,overcast clouds
625,Pravia,ES,2023-01-18 05:23:26,43.4906,-6.1508,40.23,87,75,1.14,light intensity shower rain
626,Buston,TJ,2023-01-18 05:23:27,40.2342,69.6948,26.78,50,1,15.66,mist
627,Tete,MZ,2023-01-18 05:23:29,-16.1564,33.5867,73.49,100,75,0.0,moderate rain
628,Maragogi,BR,2023-01-18 05:23:30,-9.0122,-35.2225,76.53,84,100,7.81,overcast clouds
629,Ornskoldsvik,SE,2023-01-18 05:23:30,63.2909,18.7153,32.95,100,100,10.36,light snow
630,Tsevie,TG,2023-01-18 05:23:31,6.4261,1.2133,76.08,85,37,4.63,scattered clouds
631,Birjand,IR,2023-01-18 05:23:32,32.8663,59.2211,34.27,100,100,0.0,snow
632,Mungaa,TZ,2023-01-18 05:23:33,-4.9667,34.8833,60.84,83,63,4.99,broken clouds
633,Qaqortoq,GL,2023-01-18 05:23:36,60.7167,-46.0333,18.7,72,100,5.66,overcast clouds
634,Les Cayes,HT,2023-01-18 05:23:37,18.2,-73.75,73.11,79,42,4.68,scattered clouds
635,Wiwili,NI,2023-01-18 05:23:37,13.6268,-85.8254,63.79,87,31,1.74,scattered clouds
636,Gornyak,RU,2023-01-18 05:23:37,50.9942,81.4661,3.7,94,55,6.98,broken clouds
637,Jamame,SO,2023-01-18 05:23:38,0.0722,42.7506,78.53,70,100,11.1,overcast clouds
638,Boldumsaz,TM,2023-01-18 05:23:38,42.1282,59.671,19.45,36,6,7.99,clear sky
639,Rush,IE,2023-01-18 05:23:39,53.5223,-6.0931,35.38,89,75,16.11,broken clouds
640,Mizdah,LY,2023-01-18 05:23:39,31.4451,12.9801,47.77,31,0,11.32,clear sky
641,Altamira,BR,2023-01-18 05:23:40,-3.2033,-52.2064,71.15,99,100,2.91,heavy intensity rain
642,Valdosta,US,2023-01-18 05:23:41,30.8327,-83.2785,63.03,91,75,8.05,broken clouds
643,Yarada,IN,2023-01-18 05:23:42,17.65,83.2667,82.72,51,0,6.91,haze
644,Urla,TR,2023-01-18 05:23:42,38.3229,26.764,59.81,77,69,16.49,broken clouds
645,Wamba,NG,2023-01-18 05:23:43,8.9333,8.6,68.95,24,2,3.36,clear sky
646,Viseu,PT,2023-01-18 05:23:44,40.661,-7.9097,38.73,85,89,12.8,overcast clouds
647,Asfi,MA,2023-01-18 05:23:44,32.2994,-9.2372,60.22,79,98,11.74,light rain
648,Bishopbriggs,GB,2023-01-18 05:23:45,55.9067,-4.2187,36.75,82,71,8.05,broken clouds
649,Makokou,GA,2023-01-18 05:23:46,0.5738,12.8642,68.74,95,53,1.99,broken clouds
650,Maxixe,MZ,2023-01-18 05:23:46,-23.8597,35.3472,81.93,73,28,6.55,scattered clouds
651,Vigrestad,NO,2023-01-18 05:21:53,58.5667,5.7,34.59,91,100,4.88,light snow
652,Bar Harbor,US,2023-01-18 05:23:48,44.3876,-68.2039,36.23,87,75,5.99,light rain
653,Palmares Do Sul,BR,2023-01-18 05:23:49,-30.2578,-50.5097,73.63,82,97,10.38,overcast clouds
654,Ikalamavony,MG,2023-01-18 05:23:50,-21.15,46.5833,69.85,77,90,11.63,overcast clouds
655,Ambanja,MG,2023-01-18 05:23:51,-13.6833,48.45,84.13,75,77,2.17,broken clouds
656,Edd,ER,2023-01-18 05:23:52,13.9297,41.6925,76.32,76,2,3.18,clear sky
657,Gidam,IN,2023-01-18 05:23:53,18.9833,81.4,81.14,41,1,1.43,clear sky
658,Axim,GH,2023-01-18 05:24:54,4.8699,-2.2405,78.22,83,47,4.92,light rain
659,Limoges,FR,2023-01-18 05:24:55,45.75,1.3333,32.68,93,100,12.66,mist
660,San Pedro De Macoris,DO,2023-01-18 05:24:55,18.4616,-69.2972,69.93,75,0,9.44,clear sky
661,Novosheshminsk,RU,2023-01-18 05:24:56,55.0651,51.2338,3.43,92,57,8.16,broken clouds
662,Puerto Del Rosario,ES,2023-01-18 05:24:57,28.5004,-13.8627,60.55,88,75,8.05,broken clouds
663,Chapeco,BR,2023-01-18 05:24:58,-27.0964,-52.6183,65.07,97,41,2.53,scattered clouds
664,Bhabua,IN,2023-01-18 05:24:59,25.05,83.6167,63.97,30,0,4.45,clear sky
665,Hetauda,NP,2023-01-18 05:25:00,27.4284,85.0322,61.95,46,0,5.19,clear sky
666,Artyom,AZ,2023-01-18 05:25:00,40.4723,50.333,41.14,77,66,6.53,broken clouds
667,Khor,RU,2023-01-18 05:25:01,47.8861,134.9464,-6.7,84,9,8.05,clear sky
668,Sorrento,IT,2023-01-18 05:21:32,40.626,14.3744,57.25,89,75,17.27,broken clouds
669,Mineiros,BR,2023-01-18 05:25:02,-17.5694,-52.5511,66.45,87,80,2.26,broken clouds
670,Cayenne,GF,2023-01-18 05:25:02,4.9333,-52.3333,73.44,100,100,0.0,overcast clouds
671,Rio Grande,BR,2023-01-18 05:25:03,-32.035,-52.0986,72.39,74,12,14.03,few clouds
672,Vaasa,FI,2023-01-18 05:25:04,63.096,21.6158,32.02,93,100,9.22,light snow
673,Thinadhoo,MV,2023-01-18 05:21:19,0.5333,72.9333,81.03,65,59,5.21,broken clouds
674,Stornoway,GB,2023-01-18 05:25:05,58.2093,-6.3865,37.36,85,75,10.36,broken clouds
675,Kargil,IN,2023-01-18 05:25:06,34.5667,76.1,-13.85,83,98,1.66,overcast clouds
676,Taoudenni,ML,2023-01-18 05:21:12,22.6783,-3.9836,62.22,23,96,2.46,overcast clouds
677,Turayf,SA,2023-01-18 05:25:07,31.6725,38.6637,39.45,87,0,3.44,clear sky
678,Sohbatpur,PK,2023-01-18 05:25:08,28.5202,68.5434,61.92,12,9,8.63,clear sky
679,Villamartin,ES,2023-01-18 05:25:10,36.8598,-5.6449,48.65,80,90,17.4,overcast clouds
680,Hit,IQ,2023-01-18 05:25:10,33.6416,42.8251,50.16,74,0,11.34,clear sky
681,Mehran,IR,2023-01-18 05:25:11,33.1222,46.1646,51.4,60,0,5.08,clear sky
682,Gvardeysk,RU,2023-01-18 05:25:12,54.6477,21.0651,28.45,89,83,5.37,broken clouds
683,Gagino,RU,2023-01-18 05:25:14,55.2314,45.0339,17.76,81,100,14.03,overcast clouds
684,Cartagena,CO,2023-01-18 05:25:14,10.3997,-75.5144,78.42,89,20,4.61,few clouds
685,Pangody,RU,2023-01-18 05:25:15,65.85,74.4859,1.33,97,98,9.35,overcast clouds
686,Assai,BR,2023-01-18 05:25:16,-23.3733,-50.8414,75.06,93,100,4.34,overcast clouds
687,Birin,NP,2023-01-18 05:25:16,26.8865,88.0718,53.06,46,7,5.86,clear sky
688,Sao Marcos,BR,2023-01-18 05:23:26,-28.9711,-51.0681,67.53,99,18,3.47,few clouds
689,Warrington,GB,2023-01-18 05:25:18,53.3925,-2.5802,36.61,95,75,4.61,broken clouds
690,Lucea,JM,2023-01-18 05:25:19,18.451,-78.1736,75.06,76,1,9.1,clear sky
691,Naspur,IN,2023-01-18 05:25:20,18.8333,79.45,78.15,45,2,6.78,clear sky
692,Jacksonville,US,2023-01-18 05:23:44,30.3322,-81.6556,64.51,81,0,9.22,clear sky
693,Kalashnikovo,RU,2023-01-18 05:25:22,57.2824,35.2262,31.68,95,100,12.37,light snow
694,Oviedo,ES,2023-01-18 05:21:28,43.3603,-5.8448,40.28,97,100,3.0,overcast clouds
695,Multai,IN,2023-01-18 05:25:24,21.7667,78.25,70.9,39,14,5.26,few clouds
696,Madison Heights,US,2023-01-18 05:25:25,42.4859,-83.1052,40.89,83,100,14.97,overcast clouds
697,George Town,MY,2023-01-18 05:25:25,5.4112,100.3354,89.55,51,20,8.05,few clouds
